"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MAAGBRE9","journalArticle","2022","Czajka, H.","A Multi-Center, Randomised, Double-Blind, Placebo-Controlled Phase III Clinical Trial Evaluating the Impact of BCG Re-Vaccination on the Incidence and Severity of SARS-CoV-2 Infections among Symptomatic Healthcare Professionals during the COVID-19 Pandemic in Poland—First Results","Vaccines","","2076-393X","10.3390/vaccines10020314","","","2022","2023-07-03 03:16:06","2023-07-03 03:16:06","","","","2","10","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PB6ZZ8VD","journalArticle","2022","Várnai, C.","Mortality among Adults with Cancer Undergoing Chemotherapy or Immunotherapy and Infected with COVID-19","JAMA Network Open","","2574-3805","10.1001/jamanetworkopen.2022.0130","","","2022","2023-07-03 03:16:06","2023-07-03 03:16:06","","","","2","5","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QTCK3UVS","journalArticle","2022","Anjos, L. R. B. dos","Efficacy and Safety of BCG Revaccination With M. bovis BCG Moscow to Prevent COVID-19 Infection in Health Care Workers: A Randomized Phase II Clinical Trial","Frontiers in Immunology","","1664-3224","10.3389/fimmu.2022.841868","","","2022","2023-07-03 03:16:07","2023-07-03 03:16:07","","","","","13","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLPSKVM7","journalArticle","2022","Kaufmann, E.","BCG vaccination provides protection against IAV but not SARS-CoV-2","Cell Reports","","2211-1247","10.1016/j.celrep.2022.110502","https://api.elsevier.com/content/article/eid/1-s2.0-S2211124722002388","","2022","2023-07-03 03:16:07","2023-07-03 03:16:07","","","","10","38","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N3GNCC44","journalArticle","2022","Doesschate, T. ten","Bacillus Calmette-Guérin vaccine to reduce healthcare worker absenteeism in COVID-19 pandemic, a randomized controlled trial","Clinical Microbiology and Infection","","1198-743X","10.1016/j.cmi.2022.04.009","https://api.elsevier.com/content/article/eid/1-s2.0-S1198743X22002142","","2022","2023-07-03 03:16:07","2023-07-03 03:16:07","","1278–1285","","9","28","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KU6WFXJ7","journalArticle","2022","Gong, W.","SARS-CoV-2 variants and COVID-19 vaccines: Current challenges and future strategies","International Reviews of Immunology","","0883-0185","10.1080/08830185.2022.2079642","","","2022","2023-07-03 03:16:07","2023-07-03 03:16:07","","","","","","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E9K4GBXZ","journalArticle","2022","Faustman, D. L.","Multiple BCG vaccinations for the prevention of COVID-19 and other infectious diseases in type 1 diabetes","Cell Reports Medicine","","2666-3791","10.1016/j.xcrm.2022.100728","https://api.elsevier.com/content/article/eid/1-s2.0-S2666379122002713","","2022","2023-07-03 03:16:07","2023-07-03 03:16:07","","","","9","3","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AMKWM8QT","journalArticle","2022","Cobelens, F.","Accelerating research and development of new vaccines against tuberculosis: a global roadmap","The Lancet Infectious Diseases","","1473-3099","10.1016/S1473-3099(21)00810-0","https://api.elsevier.com/content/article/eid/1-s2.0-S1473309921008100","","2022","2023-07-03 03:16:07","2023-07-03 03:16:07","","","","4","22","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HZL99KAA","journalArticle","2022","Brueggeman, J. M.","Trained Immunity: An Overview and the Impact on COVID-19","Frontiers in Immunology","","1664-3224","10.3389/fimmu.2022.837524","","","2022","2023-07-03 03:16:07","2023-07-03 03:16:07","","","","","13","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QGJFB98C","journalArticle","2022","Sansone, G.","Vaccines and myasthenia gravis: a comprehensive review and retrospective study of SARS-CoV-2 vaccination in a large cohort of myasthenic patients","Journal of Neurology","","0340-5354","10.1007/s00415-022-11140-9","","","2022","2023-07-03 03:16:07","2023-07-03 03:16:07","","3965–3981","","8","269","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z4P5MJ9I","journalArticle","2022","Checcucci, E.","The vaccine journey for COVID-19: a comprehensive systematic review of current clinical trials in humans","Panminerva Medica","","0031-0808","10.23736/S0031-0808.20.03958-0","","","2022","2023-07-03 03:16:07","2023-07-03 03:16:07","","72–79","","1","64","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HTX2K75U","journalArticle","2022","Meghani, K.","First-in-human Intravesical Delivery of Pembrolizumab Identifies Immune Activation in Bladder Cancer Unresponsive to Bacillus Calmette-Guérin","European Urology","","0302-2838","10.1016/j.eururo.2022.08.004","https://api.elsevier.com/content/article/eid/1-s2.0-S0302283822025532","","2022","2023-07-03 03:16:08","2023-07-03 03:16:08","","602–610","","6","82","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5FYW6LA6","journalArticle","2022","Hupert, N.","Heterologous vaccination interventions to reduce pandemic morbidity and mortality: Modeling the US winter 2020 COVID-19 wave","Proceedings of the National Academy of Sciences of the United States of America","","0027-8424","10.1073/pnas.2025448119","","","2022","2023-07-03 03:16:08","2023-07-03 03:16:08","","","","3","119","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TYQ85TDU","journalArticle","2022","Bhatta, M.","Coronavirus (SARS-CoV-2): a systematic review for potential vaccines","Human Vaccines and Immunotherapeutics","","2164-5515","10.1080/21645515.2020.1865774","","","2022","2023-07-03 03:16:08","2023-07-03 03:16:08","","","","1","18","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I64NMPW7","journalArticle","2022","Jolliffe, D. A.","Determinants of Antibody Responses to SARS-CoV-2 Vaccines: Population-Based Longitudinal Study (COVIDENCE UK)","Vaccines","","2076-393X","10.3390/vaccines10101601","","","2022","2023-07-03 03:16:08","2023-07-03 03:16:08","","","","10","10","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EG22ZLNI","journalArticle","2022","Gong, W.","BCG Vaccination: A potential tool against COVID-19 and COVID-19-like Black Swan incidents","International Immunopharmacology","","1567-5769","10.1016/j.intimp.2022.108870","https://api.elsevier.com/content/article/eid/1-s2.0-S156757692200354X","","2022","2023-07-03 03:16:08","2023-07-03 03:16:08","","","","","108","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJ4YNIF5","journalArticle","2022","Bates, M. N.","BCG vaccination at birth and COVID-19: a case-control study among U.S. military Veterans","Human Vaccines and Immunotherapeutics","","2164-5515","10.1080/21645515.2021.1981084","","","2022","2023-07-03 03:16:08","2023-07-03 03:16:08","","","","1","18","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XDVQBIPC","journalArticle","2022","Sinha, S.","Efficacy of Bacillus Calmette–Guérin (BCG) Vaccination in Reducing the Incidence and Severity of COVID-19 in High-Risk Population (BRIC): a Phase III, Multi-centre, Quadruple-Blind Randomised Control Trial","Infectious Diseases and Therapy","","2193-8229","10.1007/s40121-022-00703-y","","","2022","2023-07-03 03:16:08","2023-07-03 03:16:08","","2205–2217","","6","11","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MPR8GFZZ","journalArticle","2022","Gong, W.","The Natural Effect of BCG Vaccination on COVID-19: The Debate Continues","Frontiers in Immunology","","1664-3224","10.3389/fimmu.2022.953228","","","2022","2023-07-03 03:16:08","2023-07-03 03:16:08","","","","","13","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXIE4PQN","journalArticle","2022","Jalalizadeh, M.","Randomized clinical trial of BCG vaccine in patients with convalescent COVID-19: Clinical evolution, adverse events, and humoral immune response","Journal of Internal Medicine","","0954-6820","10.1111/joim.13523","","","2022","2023-07-03 03:16:10","2023-07-03 03:16:10","","","","","","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M5JBY2G9","journalArticle","2022","Wang, J.","The Potential Roles of BCG Vaccine in the Prevention or Treatment of COVID-19","Frontiers in Bioscience - Landmark","","2768-6701","10.31083/j.fbl2705157","","","2022","2023-07-03 03:16:10","2023-07-03 03:16:10","","","","5","27","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LJ9KGYV7","journalArticle","2022","Connolly, E.","Childhood immunization during the COVID-19 pandemic: Experiences in Haiti, Lesotho, Liberia and Malawi","Bulletin of the World Health Organization","","0042-9686","10.2471/BLT.21.286774","","","2022","2023-07-03 03:16:10","2023-07-03 03:16:10","","115–126","","2","100","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H44MKJ9G","journalArticle","2022","Messina, N. L.","Off-target effects of bacillus Calmette–Guérin vaccination on immune responses to SARS-CoV-2: implications for protection against severe COVID-19","Clinical and Translational Immunology","","2050-0068","10.1002/cti2.1387","","","2022","2023-07-03 03:16:10","2023-07-03 03:16:10","","","","4","11","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HLQSGRV4","journalArticle","2022","Dionato, F. A. V.","BCG vaccine safety in COVID-19 convalescent adults: BATTLE a randomized controlled trial","Vaccine","","0264-410X","10.1016/j.vaccine.2022.06.039","https://api.elsevier.com/content/article/eid/1-s2.0-S0264410X22008039","","2022","2023-07-03 03:16:10","2023-07-03 03:16:10","","4603–4608","","32","40","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K2GXAMIL","journalArticle","2022","Peled, Y.","Kinetics of cellular and humoral responses to third BNT162B2 COVID-19 vaccine over six months in heart transplant recipients – implications for the omicron variant","Journal of Heart and Lung Transplantation","","1053-2498","10.1016/j.healun.2022.05.014","https://api.elsevier.com/content/article/eid/1-s2.0-S1053249822019556","","2022","2023-07-03 03:16:10","2023-07-03 03:16:10","","1417–1425","","10","41","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MB8YDMWA","journalArticle","2022","Fragoulis, G. E.","Systematic literature review informing the 2022 EULAR recommendations for screening and prophylaxis of chronic and opportunistic infections in adults with autoimmune inflammatory rheumatic diseases","RMD Open","","2056-5933","10.1136/rmdopen-2022-002726","","","2022","2023-07-03 03:16:10","2023-07-03 03:16:10","","","","2","8","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2BKADMLF","journalArticle","2022","Hu, Z.","Research Advances for Virus-vectored Tuberculosis Vaccines and Latest Findings on Tuberculosis Vaccine Development","Frontiers in Immunology","","1664-3224","10.3389/fimmu.2022.895020","","","2022","2023-07-03 03:16:10","2023-07-03 03:16:10","","","","","13","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZLEAL7UQ","journalArticle","2022","Spencer, N.","The Impact of COVID-19 Pandemic on Inequity in Routine Childhood Vaccination Coverage: A Systematic Review","Vaccines","","2076-393X","10.3390/vaccines10071013","","","2022","2023-07-03 03:16:11","2023-07-03 03:16:11","","","","7","10","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PWQE32SM","journalArticle","2022","Chang, A.","Fighting Fire with Fire: Immunogenicity of Viral Vectored Vaccines against COVID-19","Viruses","","1999-4915","10.3390/v14020380","","","2022","2023-07-03 03:16:11","2023-07-03 03:16:11","","","","2","14","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CMC4C5P5","journalArticle","2022","Tarabini, R. F.","Large-Scale Structure-Based Screening of Potential T Cell Cross-Reactivities Involving Peptide-Targets From BCG Vaccine and SARS-CoV-2","Frontiers in Immunology","","1664-3224","10.3389/fimmu.2021.812176","","","2022","2023-07-03 03:16:11","2023-07-03 03:16:11","","","","","12","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRN7WIW2","journalArticle","2021","Forni, G.","COVID-19 vaccines: where we stand and challenges ahead","Cell Death and Differentiation","","1350-9047","10.1038/s41418-020-00720-9","","","2021","2023-07-03 03:16:11","2023-07-03 03:16:11","","626–639","","2","28","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YQF9U97C","journalArticle","2021","Majumder, J.","Recent Developments on Therapeutic and Diagnostic Approaches for COVID-19","AAPS Journal","","1550-7416","10.1208/s12248-020-00532-2","","","2021","2023-07-03 03:16:11","2023-07-03 03:16:11","","","","1","23","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M2G7AUCT","journalArticle","2021","Chilamakuri, R.","Covid-19: Characteristics and therapeutics","Cells","","2073-4409","10.3390/cells10020206","","","2021","2023-07-03 03:16:11","2023-07-03 03:16:11","","1–29","","2","10","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U48Y47LF","journalArticle","2021","Dinleyici, E. C.","Vaccines and routine immunization strategies during the COVID-19 pandemic","Human Vaccines and Immunotherapeutics","","2164-5515","10.1080/21645515.2020.1804776","","","2021","2023-07-03 03:16:11","2023-07-03 03:16:11","","400–407","","2","17","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KYEY3Z79","journalArticle","2021","Soleimanpour, S.","COVID-19 vaccine: where are we now and where should we go?","Expert Review of Vaccines","","1476-0584","10.1080/14760584.2021.1875824","","","2021","2023-07-03 03:16:11","2023-07-03 03:16:11","","23–44","","1","20","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XBZF7D3K","journalArticle","2021","Rivas, M. N.","BCG vaccination history associates with decreased SARS-CoV-2 seroprevalence across a diverse cohort of health care workers","Journal of Clinical Investigation","","0021-9738","10.1172/JCI145157","","","2021","2023-07-03 03:16:11","2023-07-03 03:16:11","","","","2","131","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GAY54GWL","journalArticle","2021","Rajapakse, N.","Human and novel coronavirus infections in children: a review","Paediatrics and International Child Health","","2046-9047","10.1080/20469047.2020.1781356","","","2021","2023-07-03 03:16:11","2023-07-03 03:16:11","","36–55","","1","41","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CYGT9UWC","journalArticle","2021","Edmonds, C. E.","Management of unilateral axillary lymphadenopathy detected on breast mri in the era of COVID-19 vaccination","American Journal of Roentgenology","","0361-803X","10.2214/AJR.21.25604","","","2021","2023-07-03 03:16:11","2023-07-03 03:16:11","","831–834","","4","217","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MKKRX4EF","journalArticle","2021","Prüβ, B. M.","Current state of the first covid-19 vaccines","Vaccines","","2076-393X","10.3390/vaccines9010030","","","2021","2023-07-03 03:16:12","2023-07-03 03:16:12","","1–12","","1","9","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RC3SK9QE","journalArticle","2021","Glenn, D. A.","Systematic Review of Safety and Efficacy of COVID-19 Vaccines in Patients With Kidney Disease","Kidney International Reports","","2468-0249","10.1016/j.ekir.2021.02.011","https://api.elsevier.com/content/article/eid/1-s2.0-S2468024921000826","","2021","2023-07-03 03:16:12","2023-07-03 03:16:12","","1407–1410","","5","6","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E8IEH4LR","journalArticle","2021","Corti, C.","SARS-CoV-2 vaccines for cancer patients: a call to action","European Journal of Cancer","","0959-8049","10.1016/j.ejca.2021.01.046","https://api.elsevier.com/content/article/eid/1-s2.0-S0959804921000824","","2021","2023-07-03 03:16:12","2023-07-03 03:16:12","","316–327","","","148","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JB2462KZ","journalArticle","2021","Malik, J. A.","Targets and strategies for vaccine development against SARS-CoV-2","Biomedicine and Pharmacotherapy","","0753-3322","10.1016/j.biopha.2021.111254","https://api.elsevier.com/content/article/eid/1-s2.0-S0753332221000391","","2021","2023-07-03 03:16:12","2023-07-03 03:16:12","","","","","137","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4F9QSE46","journalArticle","2021","Esmaeilzadeh, A.","Immunobiology and immunotherapy of COVID-19: A clinically updated overview","Journal of Cellular Physiology","","0021-9541","10.1002/jcp.30076","","","2021","2023-07-03 03:16:12","2023-07-03 03:16:12","","2519–2543","","4","236","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RZLND3P8","journalArticle","2021","Pereira, N. L.","COVID-19: Understanding Inter-Individual Variability and Implications for Precision Medicine","Mayo Clinic Proceedings","","0025-6196","10.1016/j.mayocp.2020.11.024","https://api.elsevier.com/content/article/eid/1-s2.0-S0025619620313847","","2021","2023-07-03 03:16:12","2023-07-03 03:16:12","","446–463","","2","96","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T5NSUTFP","journalArticle","2021","Khan, W. H.","COVID-19 Pandemic and Vaccines Update on Challenges and Resolutions","Frontiers in Cellular and Infection Microbiology","","2235-2988","10.3389/fcimb.2021.690621","","","2021","2023-07-03 03:16:12","2023-07-03 03:16:12","","","","","11","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SJYPEBRX","journalArticle","2021","Gonzalez-Perez, M.","The BCG Vaccine for COVID-19: First Verdict and Future Directions","Frontiers in Immunology","","1664-3224","10.3389/fimmu.2021.632478","","","2021","2023-07-03 03:16:12","2023-07-03 03:16:12","","","","","12","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PVXJ53WA","journalArticle","2021","Ashraf, M. U.","Covid-19 vaccines (Revisited) and oral-mucosal vector system as a potential vaccine platform","Vaccines","","2076-393X","10.3390/vaccines9020171","","","2021","2023-07-03 03:16:13","2023-07-03 03:16:13","","1–24","","2","9","","","","","","","","","","","","","","","","","Type: Review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IVWNZEWY","journalArticle","2021","Strizova, Z.","Principles and Challenges in anti-COVID-19 Vaccine Development","International Archives of Allergy and Immunology","","1018-2438","10.1159/000514225","","","2021","2023-07-03 03:16:13","2023-07-03 03:16:13","","339–349","","4","182","","","","","","","","","","","","","","","","","Type: Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
